degree,riskstat,1hop_degree,2hop_degree,1hop_riskstat,2hop_riskstat
-0.18226565,-0.518266,-0.39928162,-0.6261487,-0.48134312,-0.49276
-0.797033,-0.518266,-0.59187335,-0.4002858,-0.5586516,-0.6493045
-0.9199865,-0.80735964,-0.69615877,-0.7406707,-0.6911805,-0.7275768
-0.36669585,-0.518266,-0.50861317,-0.69931555,-0.5917839,-0.63812274
1.4776062,0.9272019,1.2953571,0.8658186,1.2857088,0.6030514
-0.05931219,-0.518266,-0.28574505,-0.20305347,-0.50343126,-0.3473973
0.18659474,0.34901476,-0.030077454,0.68290144,-0.017491978,0.5359609
2.4612339,1.5053891,2.7671278,1.2189281,2.4066823,0.6365966
0.8628388,0.34901476,0.6536651,1.1234931,0.28622007,1.5535002
1.6005596,0.34901476,1.6132596,2.9272146,0.5181456,2.6157663
0.12511802,-0.518266,-0.10156345,0.26457804,-0.28254977,0.3123259
0.12511802,-0.518266,-0.10156345,0.26457804,-0.28254977,0.3123259
1.047269,0.9272019,0.69823873,-0.14897363,0.9819968,0.06632743
0.002164542,0.9272019,-0.28153998,-0.3557495,0.14816914,0.010418682
-0.24374239,0.6381084,-0.355549,-0.64523566,0.03772839,-0.54866874
-0.24374239,-0.80735964,-0.36816418,-0.42891634,-0.51999736,-0.53748703
0.12511802,-0.22917245,-0.103245474,0.43636104,-0.094800495,0.8378681
-0.9199865,-1.0964532,-0.6684054,-0.36847416,-0.6911805,-0.40330604
-1.1658933,-1.0964532,-0.7483015,-0.74544245,-0.7353568,-0.77230376
-0.4281726,0.9272019,-0.46992663,-0.22850281,0.04325043,0.07750918
0.9243155,0.6381084,0.6385269,0.68449205,0.6506745,0.9496856
-0.18226565,0.05992115,-0.39507657,-0.6770474,-0.29911587,-0.7275768
0.12511802,1.7944827,-0.16379832,-0.670685,0.5347117,-0.5039418
-1.1658933,-1.0964532,-0.7483015,-0.78520703,-0.7353568,-0.77230376
-0.3052191,0.6381084,-0.41357884,-0.25554273,-0.03958013,0.36823466
-0.9814632,-0.80735964,-0.72223014,-0.78520703,-0.7077466,-0.77230376
-0.4281726,-0.518266,-0.54309464,-0.689772,-0.60835,-0.716395
0.12511802,-0.80735964,-0.1982798,-0.35097772,-0.63043815,-0.671668
2.8300943,2.37267,3.555156,2.2543979,3.9197206,0.6701419
0.37102494,1.5053891,-0.069605,-0.3239378,0.39113876,-0.3250338
0.67840856,0.05992115,0.29455307,-0.07898797,-0.028536053,-0.10139881
0.5554551,0.9272019,0.22138506,0.15482779,0.4739693,0.06632743
1.5390829,0.6381084,1.3062903,1.5799905,0.5678439,0.4241434
0.18659474,-0.22917245,-0.089789286,-0.016955217,-0.28254977,-0.38094252
-0.9199865,0.05992115,-0.6911127,-0.7708918,-0.50895333,-0.7275768
-0.36669585,0.6381084,-0.37236926,-0.21259697,0.059816543,-0.10139881
0.8628388,1.5053891,0.47957566,0.08802329,1.0372171,0.8155046
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
0.43250167,-0.22917245,0.117099606,0.2693498,-0.10032254,0.6030514
-1.1044166,-0.80735964,-0.715502,-0.6961343,-0.6249161,-0.63812274
-1.4118003,-1.0964532,-0.7785779,-0.76293886,-0.7353568,-0.77230376
-0.48964933,-1.0964532,-0.49347496,-0.37801763,-0.63043815,-0.49276
-1.1044166,-1.0964532,-0.74409646,-0.76134825,-0.7353568,-0.77230376
-1.2273701,-1.0964532,-0.7575526,-0.7772541,-0.7353568,-0.77230376
-0.9199865,-0.80735964,-0.6852256,-0.73430836,-0.6746144,-0.6940315
0.5554551,-0.22917245,0.1734474,0.19300179,-0.16106494,-0.31385204
-0.8585098,-0.518266,-0.6557902,-0.708859,-0.5752177,-0.671668
1.4161295,2.37267,1.2482604,0.103929125,2.5889096,0.8266863
0.43250167,-0.518266,0.12887378,0.1357408,-0.22180735,0.06632743
-0.24374239,-0.22917245,-0.34545687,-0.2857638,-0.4371668,-0.35857904
-1.1658933,-1.0964532,-0.7483015,-0.78520703,-0.7353568,-0.77230376
-0.05931219,0.05992115,-0.0048471005,1.2793703,-0.028536053,0.21169016
-0.67407954,-1.0964532,-0.6103756,-0.7374895,-0.7353568,-0.77230376
-0.8585098,-0.518266,-0.6557902,-0.708859,-0.5752177,-0.671668
1.047269,0.9272019,0.69823873,-0.14897363,0.9819968,0.06632743
0.3095482,0.05992115,-0.025872394,0.059392784,-0.122410685,0.13341792
-0.8585098,-0.80735964,-0.6549492,-0.6961343,-0.66909236,-0.77230376
-0.24374239,-0.518266,-0.29163212,-0.38437998,-0.16106494,0.13341792
-0.48964933,-0.22917245,-0.49347496,-0.34620598,-0.4371668,-0.31385204
-0.18226565,-0.80735964,-0.2966782,0.011675285,-0.48686516,0.010418682
-0.18226565,0.6381084,-0.27901694,-0.10284672,0.092948765,0.09987268
-0.48964933,-0.518266,-0.5489817,-0.5275325,-0.5420855,-0.39212427
0.3095482,0.05992115,-0.05951286,-0.30166966,-0.10584457,-0.3473973
-0.4281726,-0.80735964,-0.425353,-0.42891634,-0.5807398,-0.2355798
0.24807148,1.7944827,0.054864738,-0.40346697,0.92125434,-0.14612581
0.37102494,0.34901476,-0.015780253,-0.51798904,0.032206357,-0.5039418
-0.36669585,-0.22917245,-0.3471389,-0.11716197,-0.35433626,-0.14612581
0.5554551,4.6854186,0.0666389,-0.4734527,2.3017638,0.32350764
-0.120788924,0.05992115,-0.27397087,0.060983367,-0.23285143,0.2452354
0.73988533,1.7944827,0.25670755,-0.4130105,1.2304884,-0.36976078
0.3095482,0.6381084,0.17008334,-0.021726968,0.4574032,0.16696317
-1.1044166,-0.22917245,-0.72054815,-0.51798904,-0.5807398,-0.1908528
0.002164542,-0.22917245,-0.27985796,-0.441641,-0.315682,-0.2355798
0.002164542,0.05992115,-0.15622921,0.7449342,0.17025729,1.8442256
0.61693186,1.5053891,0.23231821,-0.6945438,0.8384238,-0.53748703
0.3095482,1.2162955,0.035521463,0.48725972,0.43531504,1.2627746
-0.05931219,-0.518266,-0.20332587,0.6622239,-0.47029904,-0.1684893
0.24807148,-0.80735964,0.031316403,0.50316554,-0.45925498,-0.2355798
-0.18226565,0.34901476,-0.39255354,-0.42732576,-0.2438955,-0.35857904
0.8628388,0.6381084,0.59227127,1.7104183,0.7997695,1.9784065
-0.55112606,-0.518266,-0.49936202,-0.50526434,-0.50895333,-0.59339577
-0.05931219,-0.518266,-0.23023826,-0.20782523,-0.39299053,-0.38094252
0.24807148,-0.518266,0.058228783,1.1298554,-0.20524125,0.65896016
-0.24374239,0.6381084,-0.355549,-0.64523566,0.03772839,-0.54866874
0.43250167,-0.22917245,0.117099606,0.2693498,-0.10032254,0.6030514
-0.48964933,-0.80735964,-0.5111362,-0.4241446,-0.63596016,-0.582214
-0.8585098,-0.80735964,-0.6549492,-0.64523566,-0.68013644,-0.70521325
-0.24374239,0.05992115,-0.31433943,-0.016955217,-0.14449883,0.3346894
-0.3052191,-0.80735964,-0.39423555,-0.34620598,-0.54760754,-0.61575925
0.61693186,1.2162955,0.30969128,0.35206014,0.9322984,0.6477784
0.80136204,1.7944827,0.7621556,0.589057,1.9152211,2.2467685
-0.36669585,-0.80735964,-0.42367098,-0.5736594,-0.5420855,-0.45921478
-0.24374239,0.6381084,-0.355549,-0.64523566,0.03772839,-0.54866874
1.047269,0.6381084,0.75206345,0.40136823,0.5291897,0.4688704
0.37102494,0.6381084,0.14232996,0.96602535,0.28069803,2.44804
0.80136204,0.34901476,0.5830201,1.3636712,0.44635913,1.3075016
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-0.05931219,-0.80735964,-0.16968541,-0.33984363,-0.51999736,-0.5039418
-0.61260283,-0.518266,-0.5388896,-0.613424,-0.5586516,-0.77230376
-0.24374239,0.34901476,-0.36564115,-0.33984363,0.010118208,0.05514568
-0.24374239,-0.80735964,-0.36816418,-0.42891634,-0.51999736,-0.53748703
-0.36669585,-0.518266,-0.42787603,-0.2014629,-0.5531296,-0.39212427
-1.1658933,-1.0964532,-0.7449375,-0.708859,-0.7353568,-0.7275768
-1.1044166,-0.80735964,-0.7297993,-0.7231743,-0.6911805,-0.77230376
-0.05931219,1.2162955,-0.24789952,-0.3239378,0.22547767,-0.1684893
0.67840856,0.9272019,0.25923058,0.22958522,0.52366763,0.7707776
-0.9199865,-0.518266,-0.67765653,-0.7136308,-0.5917839,-0.716395
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-0.80735964,-0.7760549,-0.78520703,-0.71326864,-0.77230376
-1.1044166,-0.80735964,-0.7323223,-0.75657654,-0.6911805,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-0.120788924,-0.518266,-0.25799164,0.111882046,-0.47029904,-0.5039418
-0.4281726,-0.22917245,-0.42114794,-0.54025716,-0.23837346,-0.3026703
0.43250167,1.2162955,0.09691533,0.25662515,0.52366763,0.16696317
0.24807148,0.34901476,-0.0040060887,0.21845113,0.14816914,0.41296166
0.8628388,0.34901476,0.5300364,0.6033723,0.1868234,0.18932666
-0.67407954,-0.518266,-0.60028344,-0.62932986,-0.5917839,-0.6045775
1.2931759,1.5053891,0.88662535,0.8753621,1.2304884,0.97204906
0.37102494,1.5053891,-0.069605,-0.3239378,0.39113876,-0.3250338
-0.120788924,-0.22917245,-0.34293383,-0.5768406,-0.4206007,-0.68284976
-1.1044166,-1.0964532,-0.7188661,-0.6500074,-0.7353568,-0.77230376
-0.36669585,-0.22917245,-0.44133222,-0.50367373,-0.4040346,-0.77230376
0.8628388,0.9272019,0.47284758,-0.26031446,0.63410836,-0.40330604
0.3095482,1.2162955,0.035521463,0.48725972,0.43531504,1.2627746
0.18659474,-1.0964532,-0.16043428,-0.38756114,-0.7353568,-0.77230376
-0.9814632,-0.518266,-0.6969998,-0.6547792,-0.6249161,-0.5710323
-0.48964933,0.05992115,-0.55234575,-0.65796036,-0.3709024,-0.59339577
-0.48964933,-0.80735964,-0.5111362,-0.4241446,-0.63596016,-0.582214
-0.9199865,-0.80735964,-0.6835436,-0.6818191,-0.6746144,-0.77230376
0.9243155,-0.22917245,0.55190265,0.86263746,-0.028536053,0.43532518
-0.48964933,-1.0964532,-0.51954633,-0.670685,-0.6967026,-0.63812274
-0.61260283,-0.80735964,-0.6078525,-0.7597577,-0.64700425,-0.77230376
-0.9199865,-0.22917245,-0.6700874,-0.5307137,-0.60835,-0.40330604
0.12511802,0.05992115,0.046454616,0.049849287,0.11503691,0.06632743
-1.1044166,-1.0964532,-0.71718407,-0.5195796,-0.7243127,-0.73875856
-1.0429399,-1.0964532,-0.7247532,-0.74385184,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-0.80735964,-0.7659628,-0.75657654,-0.71326864,-0.7499403
-0.4281726,-0.80735964,-0.4749727,-0.2857638,-0.60282797,-0.6045775
-0.120788924,0.34901476,-0.2672428,-0.13943014,0.03772839,-0.24676156
-0.24374239,-0.22917245,-0.4539474,-0.73271775,-0.42612275,-0.77230376
0.06364128,0.34901476,-0.122588746,0.32820138,-0.0064479043,0.70368713
0.12511802,-0.518266,-0.11501964,0.030762287,-0.20524125,-0.023126565
-0.7355563,-1.0964532,-0.62130874,-0.6070617,-0.7353568,-0.77230376
-1.1044166,-1.0964532,-0.72307116,-0.6818191,-0.7353568,-0.77230376
-1.4118003,-0.80735964,-0.7752139,-0.61024284,-0.71879065,-0.6604863
-0.120788924,0.34901476,-0.2689248,0.10074795,-0.1997192,0.56950617
0.43250167,-0.518266,0.06579789,-0.14420189,-0.3874685,-0.1908528
0.49397838,0.9272019,0.11794062,-0.19350997,0.3966608,-0.17967106
0.18659474,-0.80735964,-0.045215666,0.32820138,-0.5365635,-0.2132163
-0.120788924,-0.22917245,-0.34293383,-0.5768406,-0.4206007,-0.68284976
0.24807148,-0.22917245,-0.09735839,-0.16487947,-0.26598364,0.09987268
0.3095482,-0.22917245,0.032157417,-0.30803198,-0.26598364,-0.41448778
-1.2888469,-1.0964532,-0.76512176,-0.689772,-0.7353568,-0.77230376
-0.61260283,-0.518266,-0.569166,-0.5307137,-0.5917839,-0.70521325
-1.1658933,-1.0964532,-0.74325544,-0.6913626,-0.7353568,-0.7275768
0.49397838,0.9272019,0.11794062,-0.19350997,0.3966608,-0.17967106
-0.8585098,-0.518266,-0.6532672,-0.4734527,-0.5917839,-0.42566952
-0.61260283,-0.22917245,-0.5237514,-0.30803198,-0.41507867,-0.36976078
-0.120788924,0.34901476,-0.25799164,-0.07103506,-0.1389768,-0.3250338
0.24807148,0.34901476,0.074208006,0.7942423,0.31383026,1.10623
-0.67407954,-0.80735964,-0.569166,-0.45754683,-0.5917839,-0.40330604
-1.1044166,-1.0964532,-0.7188661,-0.6500074,-0.7353568,-0.77230376
-1.2273701,-1.0964532,-0.75923467,-0.78520703,-0.7353568,-0.77230376
-1.1044166,-0.80735964,-0.7424144,-0.747033,-0.7077466,-0.70521325
0.18659474,0.05992115,-0.07801512,0.14687487,-0.06719031,0.6477784
-0.3052191,0.34901476,-0.4186249,-0.45436567,-0.122410685,-0.28030682
0.24807148,-0.518266,0.041408546,-0.38756114,-0.40955663,-0.6604863
0.24807148,1.7944827,0.054864738,-0.40346697,0.92125434,-0.14612581
0.37102494,0.6381084,-0.0191443,-0.537076,0.19234544,-0.5710323
0.8628388,1.2162955,0.4173408,-0.5386666,0.85498995,-0.6045775
0.24807148,1.7944827,0.054864738,-0.40346697,0.92125434,-0.14612581
-0.48964933,-0.518266,-0.48674685,-0.40346697,-0.50343126,-0.5710323
0.002164542,0.05992115,-0.15622921,0.7449342,0.17025729,1.8442256
0.002164542,2.6617634,-0.13772696,-0.39869523,1.5562886,0.7372323
0.43250167,-0.518266,0.06579789,-0.14420189,-0.3874685,-0.1908528
0.002164542,0.05992115,-0.15622921,0.7449342,0.17025729,1.8442256
-0.3052191,0.34901476,-0.37321025,0.1452843,-0.16106494,0.40177992
-0.4281726,-0.80735964,-0.5262744,-0.7024967,-0.5973059,-0.68284976
-0.36669585,-1.0964532,-0.41441983,-0.120343134,-0.66909236,-0.3026703
0.61693186,1.2162955,0.30969128,0.35206014,0.9322984,0.6477784
1.6005596,-0.518266,1.3937554,0.9326231,0.015640244,0.032782182
1.2931759,1.7944827,0.8260725,0.016447036,1.6225531,0.010418682
-0.18226565,-0.518266,-0.353867,-0.5100361,-0.45925498,-0.63812274
0.8628388,1.5053891,0.47957566,0.08802329,1.0372171,0.8155046
1.1702225,2.6617634,0.78233993,0.26457804,2.4122045,0.6365966
0.43250167,-0.518266,0.06579789,-0.14420189,-0.3874685,-0.1908528
0.06364128,0.9272019,-0.0839022,0.43636104,0.26413193,1.2627746
-0.7355563,0.05992115,-0.637288,-0.7247648,-0.50895333,-0.6604863
0.5554551,0.9272019,0.22138506,0.15482779,0.4739693,0.06632743
-0.7355563,-0.518266,-0.5481407,-0.2682674,-0.46477702,0.39059818
-0.8585098,-0.518266,-0.6557902,-0.708859,-0.5752177,-0.671668
-0.797033,-1.0964532,-0.62214977,-0.3923329,-0.7077466,-0.5710323
0.3095482,0.6381084,-0.011575194,-0.18396647,0.26965395,-0.056671813
-0.36669585,0.9272019,-0.43544513,-0.09966555,-0.0009258671,0.43532518
0.49397838,0.9272019,0.11794062,-0.19350997,0.3966608,-0.17967106
0.24807148,0.34901476,-0.0040060887,0.21845113,0.14816914,0.41296166
0.61693186,1.5053891,0.23231821,-0.6945438,0.8384238,-0.53748703
0.24807148,-0.22917245,0.20708787,0.2407193,-0.13345475,0.23405366
-1.1658933,-1.0964532,-0.74325544,-0.70408726,-0.7353568,-0.77230376
-0.9199865,-0.22917245,-0.6499031,-0.556163,-0.49790922,-0.47039652
-1.0429399,-1.0964532,-0.71970713,-0.7708918,-0.7353568,-0.77230376
-0.7355563,-1.0964532,-0.6078525,-0.6261487,-0.7353568,-0.77230376
0.12511802,-0.22917245,-0.103245474,0.43636104,-0.094800495,0.8378681
0.18659474,0.05992115,-0.07801512,0.14687487,-0.06719031,0.6477784
-0.24374239,-0.22917245,-0.4539474,-0.73271775,-0.42612275,-0.77230376
0.37102494,1.5053891,-0.069605,-0.3239378,0.39113876,-0.3250338
0.24807148,1.7944827,0.054864738,-0.40346697,0.92125434,-0.14612581
-0.24374239,-0.22917245,-0.28153998,-0.3557495,-0.3709024,-0.43685126
0.61693186,-0.518266,0.16167323,-0.37006474,-0.4040346,-0.26912504
0.24807148,1.7944827,0.054864738,-0.40346697,0.92125434,-0.14612581
-0.48964933,-0.518266,-0.426194,-0.250771,-0.3874685,0.30114415
0.73988533,1.7944827,0.25670755,-0.4130105,1.2304884,-0.36976078
0.43250167,-0.518266,0.12887378,0.1357408,-0.22180735,0.06632743
0.8628388,1.5053891,0.47957566,0.08802329,1.0372171,0.8155046
0.67840856,0.9272019,0.31305534,0.09915737,0.8494679,0.61423314
-1.1658933,-1.0964532,-0.7533476,-0.7422613,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-1.0964532,-0.7701678,-0.76134825,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
1.1702225,2.6617634,0.78233993,0.26457804,2.4122045,0.6365966
-1.1044166,-1.0964532,-0.72307116,-0.6818191,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
-0.3052191,0.34901476,-0.4480603,-0.670685,-0.17763105,-0.671668
0.8628388,1.5053891,0.47957566,0.08802329,1.0372171,0.8155046
0.5554551,0.34901476,0.37024415,1.2411963,0.45188117,1.0279578
0.24807148,0.34901476,-0.041010607,-0.5386666,0.015640244,-0.54866874
0.67840856,0.9272019,0.31305534,0.09915737,0.8494679,0.61423314
0.80136204,0.6381084,0.46948352,0.7672024,1.0537833,2.00077
1.047269,2.37267,0.75206345,0.62723106,1.8047804,2.0678606
0.002164542,0.9272019,-0.28153998,-0.3557495,0.14816914,0.010418682
0.002164542,0.34901476,-0.15034214,-0.537076,0.059816543,-0.5039418
-0.05931219,1.2162955,-0.28910908,0.04666812,0.14816914,0.50241566
1.8464665,-0.80735964,1.8722912,2.2591696,-0.11688865,0.4241434
1.4161295,0.34901476,1.1288368,0.36955655,1.1973562,0.41296166
0.67840856,1.2162955,0.38033628,0.34251663,0.8991662,1.10623
0.61693186,1.7944827,0.4593914,0.6208687,1.307797,1.8889526
0.37102494,0.6381084,0.14232996,0.96602535,0.28069803,2.44804
0.43250167,-0.518266,0.12887378,0.1357408,-0.22180735,0.06632743
0.43250167,0.05992115,0.12635073,0.11665379,0.04325043,0.32350764
1.047269,0.6381084,0.75206345,0.40136823,0.5291897,0.4688704
-1.3503236,-0.80735964,-0.77269083,-0.77248234,-0.71326864,-0.7499403
0.12511802,0.05992115,0.046454616,0.049849287,0.11503691,0.06632743
1.1702225,3.818138,0.92278886,-0.37006474,3.5055678,-0.06785356
0.06364128,0.05992115,-0.18650565,-0.30803198,-0.27150568,-0.24676156
-0.3052191,0.34901476,-0.4186249,-0.6150146,-0.22732939,-0.626941
-1.2888469,-0.80735964,-0.7634397,-0.76612,-0.6911805,-0.7275768
-0.3052191,0.34901476,-0.4186249,-0.6150146,-0.22732939,-0.626941
1.7235131,0.9272019,1.3533869,0.42840812,0.8218577,0.07750918
0.61693186,-0.22917245,0.35510594,0.6208687,-0.15554291,-0.00076306664
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
-1.2273701,-0.80735964,-0.75587064,-0.7406707,-0.7022246,-0.7275768
-0.797033,-0.518266,-0.6229908,-0.5609348,-0.5365635,-0.43685126
-0.797033,-0.518266,-0.6465391,-0.42255402,-0.6249161,-0.1684893
-0.48964933,-0.518266,-0.48674685,-0.40346697,-0.50343126,-0.5710323
-0.05931219,-0.22917245,-0.27397087,-0.24122748,-0.35433626,-0.33621556
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
0.12511802,-0.518266,-0.16800338,-0.2571333,-0.47582108,-0.52630526
0.80136204,0.6381084,0.46948352,0.7672024,1.0537833,2.00077
-0.18226565,-0.518266,-0.353867,-0.5100361,-0.45925498,-0.63812274
0.12511802,0.6381084,-0.16716237,0.00054120127,0.07086062,-0.07903531
0.5554551,0.6381084,0.25670755,0.8849056,0.5457558,1.7994986
1.047269,0.9272019,0.4879858,-0.38437998,0.5291897,-0.3026703
0.002164542,-0.22917245,-0.13015786,-0.13624896,-0.20524125,0.032782182
0.3095482,0.05992115,0.08177711,0.10074795,-0.06719031,0.18932666
0.18659474,0.34901476,0.04393158,0.19300179,0.06533858,0.40177992
0.8628388,0.6381084,0.5123751,0.21686055,0.39113876,-0.14612581
-0.120788924,1.2162955,-0.21089499,0.18186772,0.5567999,1.3745921
0.3095482,0.05992115,0.01449617,0.081660956,-0.08927846,-0.045490064
-0.9199865,-0.518266,-0.6625183,-0.63410157,-0.5807398,-0.54866874
-0.8585098,-0.22917245,-0.6532672,-0.57206887,-0.47582108,-0.45921478
0.8628388,1.2162955,0.4173408,-0.5386666,0.85498995,-0.6045775
0.06364128,0.34901476,-0.19407475,-0.4623186,-0.061668273,-0.582214
0.002164542,0.34901476,-0.15034214,-0.537076,0.059816543,-0.5039418
0.67840856,0.34901476,0.67132634,0.74175304,0.6672406,0.8378681
1.6620364,2.9508572,1.4601954,0.21526997,2.9588861,0.43532518
-0.18226565,0.6381084,-0.37321025,-0.30326024,-0.06719031,-0.12376231
-0.55112606,-0.518266,-0.5481407,-0.6086523,-0.5862618,-0.6045775
-0.61260283,-0.518266,-0.5388896,-0.613424,-0.5586516,-0.77230376
-1.2273701,-0.80735964,-0.75250655,-0.71522135,-0.6911805,-0.7275768
0.002164542,1.2162955,-0.056148816,0.12778787,0.64515245,0.79314107
2.5841873,1.2162955,3.079984,0.845141,2.0864043,0.79314107
0.73988533,-0.80735964,0.5123751,1.024877,-0.42612275,1.061503
-0.24374239,-0.518266,-0.4480603,-0.6420545,-0.5586516,-0.716395
0.06364128,-0.80735964,0.025429323,0.33456373,-0.4206007,0.12223618
-0.797033,-1.0964532,-0.6684054,-0.63410157,-0.7353568,-0.716395
-0.48964933,-0.80735964,-0.52879745,-0.4305069,-0.63596016,-0.63812274
0.37102494,1.5053891,0.00019897027,-0.32711896,0.90468824,0.23405366
1.047269,1.2162955,0.86560005,1.6642914,1.4955462,1.9001343
-0.797033,-0.518266,-0.6616773,-0.69772494,-0.613872,-0.70521325
-0.61260283,-1.0964532,-0.55907387,-0.5498007,-0.7243127,-0.70521325
1.1087458,0.05992115,0.6948747,0.15800896,0.07638265,0.30114415
0.12511802,-0.518266,-0.13183987,-0.41619167,-0.32672605,-0.48157826
-1.4118003,-1.0964532,-0.78025997,-0.7756635,-0.7353568,-0.77230376
-0.7355563,-0.518266,-0.59439635,-0.43527868,-0.5641737,-0.3473973
0.06364128,0.34901476,-0.19407475,-0.4623186,-0.061668273,-0.582214
-0.55112606,-0.22917245,-0.51702327,-0.6659133,-0.45373294,-0.716395
-0.67407954,-0.80735964,-0.5868273,-0.5323043,-0.63596016,-0.59339577
-0.797033,-0.518266,-0.6339239,-0.689772,-0.5917839,-0.7275768
0.12511802,1.2162955,-0.15286517,-0.020136384,0.5015795,-0.33621556
0.12511802,-0.22917245,-0.075492084,-0.61024284,-0.27150568,-0.54866874
0.43250167,0.6381084,0.10364342,-0.2778109,0.24204376,-0.40330604
0.98579234,-0.22917245,0.41145372,-0.5275325,-0.11688865,-0.63812274
-1.4118003,-0.80735964,-0.78025997,-0.7693012,-0.71879065,-0.7499403
1.9079434,3.2399507,1.4887898,-0.05990097,3.406171,0.43532518
-0.797033,-1.0964532,-0.62214977,-0.3923329,-0.7077466,-0.5710323
-1.3503236,-1.0964532,-0.7701678,-0.6038805,-0.7353568,-0.6940315
-0.120788924,-0.22917245,-0.3883485,-0.6022899,-0.49790922,-0.6604863
-1.0429399,-1.0964532,-0.70120484,-0.5657065,-0.71326864,-0.63812274
-1.2273701,-0.518266,-0.7508246,-0.6738662,-0.66909236,-0.716395
-0.67407954,0.05992115,-0.58009917,-0.7231743,-0.4040346,-0.77230376
-0.9199865,-0.80735964,-0.69531775,-0.72635543,-0.66909236,-0.671668
0.67840856,1.5053891,0.3374447,-0.0105928825,1.0427392,0.5806879
-0.8585098,-1.0964532,-0.638129,-0.65159804,-0.7353568,-0.77230376
-0.3052191,0.34901476,-0.4186249,-0.6150146,-0.22732939,-0.626941
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-0.05931219,-0.22917245,-0.20921296,-0.594337,-0.32120404,-0.49276
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-0.9814632,-1.0964532,-0.708774,-0.747033,-0.7353568,-0.77230376
-1.0429399,-1.0964532,-0.7297993,-0.7756635,-0.7353568,-0.77230376
0.06364128,0.05992115,-0.15622921,0.08007037,-0.028536053,-0.056671813
-0.24374239,0.05992115,-0.46235752,-0.55139124,-0.4206007,-0.53748703
-0.36669585,0.34901476,-0.45815244,-0.5259419,-0.24941754,-0.44803303
0.24807148,-0.80735964,-0.13856797,-0.5307137,-0.5696957,-0.68284976
-0.9814632,-0.80735964,-0.68017954,-0.46709034,-0.64700425,-0.54866874
-0.4281726,-0.518266,-0.51954633,-0.7184025,-0.52551943,-0.7275768
-0.48964933,-0.22917245,-0.53468454,-0.55139124,-0.50343126,-0.6940315
-0.18226565,-0.518266,-0.32443157,-0.20623463,-0.3046379,-0.1908528
-0.4281726,-0.22917245,-0.49936202,-0.37642705,-0.42612275,0.27878064
1.9079434,3.2399507,1.4887898,-0.05990097,3.406171,0.43532518
-0.18226565,-0.518266,-0.353867,-0.5100361,-0.45925498,-0.63812274
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-0.9814632,-0.80735964,-0.71718407,-0.7788447,-0.6911805,-0.77230376
-0.9814632,-0.22917245,-0.6860666,-0.51798904,-0.60835,-0.45921478
-0.3052191,0.34901476,-0.37321025,0.1452843,-0.16106494,0.40177992
-1.0429399,-0.80735964,-0.70793295,-0.689772,-0.6856585,-0.7275768
-0.18226565,-0.518266,-0.39928162,-0.6261487,-0.48134312,-0.49276
-0.36669585,-0.518266,-0.37405127,0.4777162,-0.45925498,0.88259506
0.002164542,0.9272019,-0.28153998,-0.3557495,0.14816914,0.010418682
0.73988533,0.9272019,0.30380422,-0.021726968,0.6672406,-0.5039418
0.18659474,0.6381084,-0.12847583,-0.23327455,-0.045102164,-0.20203456
-0.9199865,-0.80735964,-0.67513347,-0.73271775,-0.64700425,-0.671668
-1.1658933,-0.518266,-0.75839365,-0.78520703,-0.6911805,-0.77230376
-0.48964933,-0.22917245,-0.51954633,-0.5434383,-0.4316448,-0.47039652
-0.61260283,-1.0964532,-0.56496096,-0.38597056,-0.7353568,-0.6940315
0.61693186,-0.518266,0.16167323,-0.37006474,-0.4040346,-0.26912504
0.18659474,0.6381084,-0.17220844,-0.40346697,0.00459617,-0.24676156
-0.05931219,0.9272019,-0.26640177,-0.40664816,0.21443358,0.02160043
1.2316992,-0.22917245,0.9539063,0.8037858,0.010118208,0.36823466
0.002164542,0.05992115,-0.103245474,-0.005821132,0.00459617,0.48005214
3.0760012,2.0835762,3.6888769,2.5709238,3.257076,2.5710392
-0.05931219,-0.80735964,-0.16968541,-0.33984363,-0.51999736,-0.5039418
-0.61260283,-0.80735964,-0.55907387,-0.4130105,-0.64700425,-0.6940315
